language,model,term,layer,proj,cosdiff
es,facebook/xlm-v-base,ingeniero,8,2.341508388519287,0.015641391277313232
es,facebook/xlm-v-base,ingeniero,9,2.128136157989502,0.014642894268035889
es,facebook/xlm-v-base,ingeniero,10,1.640357494354248,0.011750102043151855
es,facebook/xlm-v-base,ingeniero,11,1.5957815647125244,0.010993123054504395
es,facebook/xlm-v-base,ingeniero,12,3.1358869075775146,7.653236389160156e-05
es,facebook/xlm-v-base,abogada,0,-0.27243030071258545,-0.029998749494552612
es,facebook/xlm-v-base,abogada,1,-1.2999005317687988,-0.057472944259643555
es,facebook/xlm-v-base,abogada,2,-2.183373212814331,-0.05119293928146362
es,facebook/xlm-v-base,abogada,3,-1.6381721496582031,-0.03196382522583008
es,facebook/xlm-v-base,abogada,4,-2.369971752166748,-0.050046682357788086
es,facebook/xlm-v-base,abogada,5,-2.5521225929260254,-0.07197773456573486
es,facebook/xlm-v-base,abogada,6,-2.2305798530578613,-0.03946411609649658
es,facebook/xlm-v-base,abogada,7,-2.1313679218292236,-0.03779417276382446
es,facebook/xlm-v-base,abogada,8,-2.023613929748535,-0.029311835765838623
es,facebook/xlm-v-base,abogada,9,-2.186037063598633,-0.028275668621063232
es,facebook/xlm-v-base,abogada,10,-2.328883409500122,-0.023166954517364502
es,facebook/xlm-v-base,abogada,11,-2.412260055541992,-0.01893681287765503
es,facebook/xlm-v-base,abogada,12,2.875897169113159,-0.0004490017890930176
es,facebook/xlm-v-base,enfermera,0,-0.38009217381477356,-0.04044726490974426
es,facebook/xlm-v-base,enfermera,1,-1.3846518993377686,-0.06123244762420654
es,facebook/xlm-v-base,enfermera,2,-2.084320545196533,-0.04910224676132202
es,facebook/xlm-v-base,enfermera,3,-1.696336030960083,-0.03301370143890381
es,facebook/xlm-v-base,enfermera,4,-2.3827178478240967,-0.05086159706115723
es,facebook/xlm-v-base,enfermera,5,-2.457387924194336,-0.07142907381057739
es,facebook/xlm-v-base,enfermera,6,-2.4270548820495605,-0.04251605272293091
es,facebook/xlm-v-base,enfermera,7,-2.3538522720336914,-0.041039347648620605
es,facebook/xlm-v-base,enfermera,8,-2.209109306335449,-0.03139364719390869
es,facebook/xlm-v-base,enfermera,9,-2.207326889038086,-0.02862626314163208
es,facebook/xlm-v-base,enfermera,10,-2.217560291290283,-0.02220052480697632
es,facebook/xlm-v-base,enfermera,11,-2.2072343826293945,-0.017407000064849854
es,facebook/xlm-v-base,enfermera,12,2.988083600997925,-0.00021255016326904297
es,facebook/xlm-v-base,profesora,0,-0.5506961941719055,-0.0643063485622406
es,facebook/xlm-v-base,profesora,1,-1.1283340454101562,-0.050163865089416504
es,facebook/xlm-v-base,profesora,2,-1.858015775680542,-0.04401677846908569
es,facebook/xlm-v-base,profesora,3,-1.1303765773773193,-0.024453282356262207
es,facebook/xlm-v-base,profesora,4,-1.1982353925704956,-0.02841627597808838
es,facebook/xlm-v-base,profesora,5,-1.8882430791854858,-0.056096553802490234
es,facebook/xlm-v-base,profesora,6,-1.6705257892608643,-0.03223007917404175
es,facebook/xlm-v-base,profesora,7,-1.429249882698059,-0.029986441135406494
es,facebook/xlm-v-base,profesora,8,-1.4352102279663086,-0.02389538288116455
es,facebook/xlm-v-base,profesora,9,-1.6429567337036133,-0.023610472679138184
es,facebook/xlm-v-base,profesora,10,-1.9008139371871948,-0.020066797733306885
es,facebook/xlm-v-base,profesora,11,-1.6574316024780273,-0.013649463653564453
es,facebook/xlm-v-base,profesora,12,3.08310604095459,-2.8014183044433594e-06
es,facebook/xlm-v-base,mecánica,0,-0.5917114019393921,-0.06517484784126282
es,facebook/xlm-v-base,mecánica,1,-1.525515079498291,-0.0656595528125763
es,facebook/xlm-v-base,mecánica,2,-2.0729148387908936,-0.048467397689819336
es,facebook/xlm-v-base,mecánica,3,-1.2577738761901855,-0.025462806224822998
es,facebook/xlm-v-base,mecánica,4,-1.3141435384750366,-0.029470741748809814
es,facebook/xlm-v-base,mecánica,5,-1.2693402767181396,-0.03552955389022827
es,facebook/xlm-v-base,mecánica,6,-1.042494535446167,-0.02198868989944458
es,facebook/xlm-v-base,mecánica,7,-1.002328634262085,-0.02301478385925293
es,facebook/xlm-v-base,mecánica,8,-0.9240090250968933,-0.017723798751831055
es,facebook/xlm-v-base,mecánica,9,-0.8051875829696655,-0.014560163021087646
es,facebook/xlm-v-base,mecánica,10,-0.8970582485198975,-0.010867416858673096
es,facebook/xlm-v-base,mecánica,11,-0.7567912936210632,-0.006784379482269287
es,facebook/xlm-v-base,mecánica,12,3.1244096755981445,-3.319978713989258e-05
es,facebook/xlm-v-base,cocinera,0,-0.25115737318992615,-0.04011040925979614
es,facebook/xlm-v-base,cocinera,1,-0.22556468844413757,-0.015834063291549683
es,facebook/xlm-v-base,cocinera,2,-0.6759747266769409,-0.018857896327972412
es,facebook/xlm-v-base,cocinera,3,-0.17838510870933533,-0.009627282619476318
es,facebook/xlm-v-base,cocinera,4,-0.3456190824508667,-0.011994898319244385
es,facebook/xlm-v-base,cocinera,5,-0.9606572985649109,-0.029750525951385498
es,facebook/xlm-v-base,cocinera,6,-0.5020838975906372,-0.015399038791656494
es,facebook/xlm-v-base,cocinera,7,-0.4046289324760437,-0.016601920127868652
es,facebook/xlm-v-base,cocinera,8,-0.41835665702819824,-0.013120710849761963
es,facebook/xlm-v-base,cocinera,9,-0.5623037219047546,-0.012608587741851807
